store_id,month,treated_store,post,did,sales,foot_traffic,ad_spend,region,store_size
ST020,21,1,1,1,189.33,1273.0,125.88,West,large
ST020,22,1,1,1,192.76,1350.9,130.98,West,large
ST020,23,1,1,1,190.63,1289.9,116.98,West,large
ST020,24,1,1,1,199.37,1328.1,137.07,West,large
ST021,1,1,0,0,150.87,923.1,65.53,North,large
ST021,2,1,0,0,151.53,896.9,61.54,North,large
ST021,3,1,0,0,158.73,994.3,63.81,North,large
ST021,4,1,0,0,153.4,946.8,67.25,North,large
ST021,5,1,0,0,154.84,964.7,66.32,North,large
ST021,6,1,0,0,160.96,1013.5,79.01,North,large
ST021,7,1,0,0,154.99,1039.6,71.38,North,large
ST021,8,1,0,0,155.13,1049.5,76.61,North,large
ST021,9,1,0,0,158.33,1111.0,90.36,North,large
ST021,10,1,0,0,154.75,1036.4,92.57,North,large
ST021,11,1,0,0,163.03,1049.7,88.98,North,large
ST021,12,1,0,0,169.72,1149.9,90.15,North,large
ST021,13,1,1,1,182.15,1138.5,107.76,North,large
ST021,14,1,1,1,182.35,1146.4,99.35,North,large
ST021,15,1,1,1,184.3,1197.1,109.18,North,large
ST021,16,1,1,1,184.45,1159.6,108.16,North,large
ST021,17,1,1,1,187.35,1214.8,99.34,North,large
ST021,18,1,1,1,186.31,1237.8,126.48,North,large
ST021,19,1,1,1,187.28,1294.2,111.8,North,large
ST021,20,1,1,1,187.51,1260.8,127.41,North,large
ST021,21,1,1,1,185.26,1306.1,112.74,North,large
ST021,22,1,1,1,190.2,1306.3,131.35,North,large
ST021,23,1,1,1,192.46,1319.1,124.78,North,large
ST021,24,1,1,1,196.85,1320.3,132.21,North,large
ST022,1,1,0,0,145.53,909.3,55.06,South,medium
ST022,2,1,0,0,147.86,860.9,62.62,South,medium
ST022,3,1,0,0,151.44,958.0,65.48,South,medium
ST022,4,1,0,0,153.92,961.2,68.71,South,medium
ST022,5,1,0,0,148.89,931.7,71.36,South,medium
ST022,6,1,0,0,151.39,987.7,73.28,South,medium
ST022,7,1,0,0,144.13,938.6,83.2,South,medium
ST022,8,1,0,0,142.21,934.8,86.61,South,medium
ST022,9,1,0,0,147.44,1062.6,78.5,South,medium
ST022,10,1,0,0,150.69,1056.0,87.63,South,medium
ST022,11,1,0,0,160.3,1107.6,95.48,South,medium
ST022,12,1,0,0,160.21,1070.8,85.56,South,medium
ST022,13,1,1,1,174.55,1120.5,108.15,South,medium
ST022,14,1,1,1,177.4,1169.1,110.93,South,medium
ST022,15,1,1,1,180.01,1136.4,115.72,South,medium
ST022,16,1,1,1,176.45,1170.9,109.83,South,medium
ST022,17,1,1,1,178.31,1125.5,115.28,South,medium
ST022,18,1,1,1,178.0,1156.6,114.48,South,medium
ST022,19,1,1,1,176.95,1156.1,133.66,South,medium
ST022,20,1,1,1,174.83,1239.1,123.95,South,medium
ST022,21,1,1,1,179.68,1258.9,127.02,South,medium
ST022,22,1,1,1,177.76,1198.2,128.8,South,medium
ST022,23,1,1,1,183.64,1306.1,136.33,South,medium
ST022,24,1,1,1,188.52,1309.7,137.92,South,medium
ST023,1,1,0,0,137.05,889.4,59.53,East,medium
ST023,2,1,0,0,138.51,912.5,51.68,East,medium
ST023,3,1,0,0,142.81,900.8,61.76,East,medium
ST023,4,1,0,0,146.92,903.5,74.41,East,medium
ST023,5,1,0,0,141.77,912.7,61.81,East,medium
ST023,6,1,0,0,141.39,955.7,78.41,East,medium
ST023,7,1,0,0,140.49,981.5,84.79,East,medium
ST023,8,1,0,0,137.9,982.3,76.12,East,medium
ST023,9,1,0,0,139.86,978.6,72.22,East,medium
ST023,10,1,0,0,145.85,1016.3,75.51,East,medium
ST023,11,1,0,0,145.17,1031.7,93.67,East,medium
ST023,12,1,0,0,150.99,1042.0,94.5,East,medium
ST023,13,1,1,1,162.13,1050.3,91.58,East,medium
ST023,14,1,1,1,171.13,1106.3,96.44,East,medium
ST023,15,1,1,1,174.51,1156.7,108.88,East,medium
ST023,16,1,1,1,167.97,1133.1,109.42,East,medium
ST023,17,1,1,1,170.41,1128.7,110.38,East,medium
ST023,18,1,1,1,173.27,1210.4,114.63,East,medium
ST023,19,1,1,1,169.31,1231.0,116.44,East,medium
ST023,20,1,1,1,169.88,1206.1,120.79,East,medium
ST023,21,1,1,1,172.68,1239.5,121.92,East,medium
ST023,22,1,1,1,171.85,1261.7,129.11,East,medium
ST023,23,1,1,1,179.49,1260.5,134.17,East,medium
ST023,24,1,1,1,181.32,1286.0,128.84,East,medium
ST024,1,1,0,0,128.4,852.2,58.11,West,small
ST024,2,1,0,0,135.07,839.4,64.34,West,small
ST024,3,1,0,0,138.16,839.5,69.65,West,small
ST024,4,1,0,0,143.57,923.9,77.01,West,small
ST024,5,1,0,0,139.39,897.6,64.76,West,small
ST024,6,1,0,0,139.97,939.6,81.19,West,small
ST024,7,1,0,0,141.7,1005.1,74.56,West,small
ST024,8,1,0,0,143.25,968.6,75.89,West,small
ST024,9,1,0,0,141.16,1028.8,75.51,West,small
ST024,10,1,0,0,144.28,1014.7,90.63,West,small
ST024,11,1,0,0,145.93,988.0,94.7,West,small
ST024,12,1,0,0,154.06,1045.0,96.76,West,small
ST024,13,1,1,1,161.35,1029.6,101.73,West,small
ST024,14,1,1,1,165.79,1089.4,106.21,West,small
ST024,15,1,1,1,169.06,1082.5,104.54,West,small
ST024,16,1,1,1,169.68,1130.1,113.5,West,small
ST024,17,1,1,1,170.8,1124.7,114.19,West,small
ST024,18,1,1,1,167.45,1136.1,116.02,West,small
ST024,19,1,1,1,172.65,1167.0,121.77,West,small
ST024,20,1,1,1,167.81,1206.9,114.57,West,small
ST024,21,1,1,1,169.4,1207.5,127.53,West,small
ST024,22,1,1,1,171.5,1209.8,121.27,West,small
ST024,23,1,1,1,175.29,1255.8,128.99,West,small
ST024,24,1,1,1,181.26,1301.3,136.41,West,small
ST025,1,1,0,0,146.99,905.8,73.32,North,medium
ST025,2,1,0,0,147.65,861.2,56.16,North,medium
ST025,3,1,0,0,146.85,930.4,63.3,North,medium
ST025,4,1,0,0,149.39,940.5,68.44,North,medium
ST025,5,1,0,0,150.98,972.2,70.17,North,medium
ST025,6,1,0,0,153.92,1022.8,69.22,North,medium
ST025,7,1,0,0,148.57,1004.9,82.8,North,medium
ST025,8,1,0,0,150.97,966.8,82.74,North,medium
ST025,9,1,0,0,153.66,1079.3,84.99,North,medium
ST025,10,1,0,0,148.19,1026.1,78.02,North,medium
ST025,11,1,0,0,161.54,1144.5,97.48,North,medium
ST025,12,1,0,0,159.58,1117.1,86.51,North,medium
ST025,13,1,1,1,169.38,1072.1,101.72,North,medium
ST025,14,1,1,1,177.37,1157.3,103.76,North,medium
ST025,15,1,1,1,175.59,1138.0,104.19,North,medium
ST025,16,1,1,1,177.1,1137.6,117.13,North,medium
ST025,17,1,1,1,180.66,1155.1,121.61,North,medium
ST025,18,1,1,1,182.7,1256.0,116.47,North,medium
ST025,19,1,1,1,181.88,1228.6,118.26,North,medium
ST025,20,1,1,1,179.62,1245.8,127.33,North,medium
ST025,21,1,1,1,178.11,1304.1,123.51,North,medium
ST025,22,1,1,1,181.83,1246.8,124.91,North,medium
ST025,23,1,1,1,186.46,1244.1,142.07,North,medium
ST025,24,1,1,1,187.73,1351.8,137.88,North,medium
ST026,1,1,0,0,150.83,936.9,64.84,South,medium
ST026,2,1,0,0,148.34,939.3,64.63,South,medium
ST026,3,1,0,0,158.08,957.2,61.87,South,medium
ST026,4,1,0,0,156.16,938.9,75.85,South,medium
ST026,5,1,0,0,154.46,994.5,65.7,South,medium
ST026,6,1,0,0,156.28,993.9,71.69,South,medium
ST026,7,1,0,0,157.38,1028.9,75.06,South,medium
ST026,8,1,0,0,151.62,1030.8,77.51,South,medium
ST026,9,1,0,0,152.3,1022.3,81.17,South,medium
ST026,10,1,0,0,159.03,1073.0,87.71,South,medium
ST026,11,1,0,0,164.02,1096.2,92.48,South,medium
ST026,12,1,0,0,163.01,1037.9,90.23,South,medium
ST026,13,1,1,1,177.14,1123.9,101.03,South,medium
ST026,14,1,1,1,181.04,1119.0,106.13,South,medium
ST026,15,1,1,1,183.88,1158.5,113.25,South,medium
ST026,16,1,1,1,186.29,1194.7,108.18,South,medium
ST026,17,1,1,1,184.23,1169.7,112.55,South,medium
ST026,18,1,1,1,183.72,1227.3,127.26,South,medium
ST026,19,1,1,1,184.26,1268.1,116.16,South,medium
ST026,20,1,1,1,186.2,1255.6,121.58,South,medium
ST026,21,1,1,1,181.19,1263.2,123.23,South,medium
ST026,22,1,1,1,191.61,1294.5,131.45,South,medium
ST026,23,1,1,1,191.42,1339.5,128.17,South,medium
ST026,24,1,1,1,200.66,1376.9,139.6,South,medium
ST027,1,1,0,0,142.52,886.1,57.52,East,medium
ST027,2,1,0,0,146.3,911.9,70.52,East,medium
ST027,3,1,0,0,148.16,976.4,60.38,East,medium
ST027,4,1,0,0,153.74,976.8,71.81,East,medium
ST027,5,1,0,0,152.19,991.2,77.55,East,medium
ST027,6,1,0,0,145.43,990.2,70.08,East,medium
ST027,7,1,0,0,147.41,968.9,74.92,East,medium
ST027,8,1,0,0,147.3,1018.6,86.46,East,medium
ST027,9,1,0,0,149.61,1057.2,82.08,East,medium
ST027,10,1,0,0,149.99,1009.2,75.23,East,medium
ST027,11,1,0,0,151.69,1017.0,87.23,East,medium
ST027,12,1,0,0,163.27,1128.1,90.43,East,medium
ST027,13,1,1,1,169.16,1088.6,100.03,East,medium
ST027,14,1,1,1,176.7,1119.0,102.2,East,medium
ST027,15,1,1,1,176.87,1164.3,103.43,East,medium
ST027,16,1,1,1,176.72,1149.6,111.24,East,medium
ST027,17,1,1,1,180.48,1212.6,106.79,East,medium
ST027,18,1,1,1,179.29,1203.7,113.21,East,medium
ST027,19,1,1,1,181.39,1257.2,113.95,East,medium
ST027,20,1,1,1,174.61,1209.9,119.97,East,medium
ST027,21,1,1,1,176.48,1232.8,121.07,East,medium
ST027,22,1,1,1,183.94,1291.2,131.94,East,medium
ST027,23,1,1,1,184.29,1301.0,144.04,East,medium
ST027,24,1,1,1,188.0,1319.4,132.83,East,medium
ST028,1,1,0,0,148.75,924.1,64.89,West,large
ST028,2,1,0,0,155.45,964.4,65.17,West,large
ST028,3,1,0,0,155.52,952.0,64.85,West,large
ST028,4,1,0,0,157.0,981.4,68.34,West,large
ST028,5,1,0,0,159.55,997.3,79.34,West,large
ST028,6,1,0,0,157.52,1002.0,81.11,West,large
ST028,7,1,0,0,154.99,1042.2,70.52,West,large
ST028,8,1,0,0,154.52,1051.8,80.07,West,large
ST028,9,1,0,0,156.56,1048.9,83.59,West,large
ST028,10,1,0,0,158.06,1060.1,75.46,West,large
ST028,11,1,0,0,157.88,1070.5,92.97,West,large
ST028,12,1,0,0,172.34,1146.7,95.42,West,large
ST028,13,1,1,1,179.54,1154.3,99.88,West,large
ST028,14,1,1,1,183.54,1132.0,103.63,West,large
ST028,15,1,1,1,183.14,1145.8,102.4,West,large
ST028,16,1,1,1,185.41,1205.9,106.49,West,large
ST028,17,1,1,1,187.71,1202.3,108.99,West,large
ST028,18,1,1,1,186.18,1252.9,123.59,West,large
ST028,19,1,1,1,181.51,1261.0,116.33,West,large
ST028,20,1,1,1,183.11,1277.6,120.62,West,large
ST028,21,1,1,1,184.74,1239.5,131.42,West,large
ST028,22,1,1,1,184.11,1276.2,126.93,West,large
ST028,23,1,1,1,188.43,1357.8,126.28,West,large
ST028,24,1,1,1,200.09,1358.6,137.58,West,large
ST029,1,1,0,0,132.04,863.2,50.13,North,small
ST029,2,1,0,0,130.11,844.8,50.77,North,small
ST029,3,1,0,0,134.53,856.7,67.83,North,small
ST029,4,1,0,0,135.58,868.2,61.98,North,small
ST029,5,1,0,0,139.43,951.3,62.56,North,small
ST029,6,1,0,0,136.54,945.2,77.67,North,small
ST029,7,1,0,0,134.23,913.3,64.88,North,small
ST029,8,1,0,0,139.86,1015.3,76.07,North,small
ST029,9,1,0,0,139.04,1004.1,69.08,North,small
ST029,10,1,0,0,140.22,969.4,91.12,North,small
ST029,11,1,0,0,142.98,994.1,95.42,North,small
ST029,12,1,0,0,146.97,1032.3,90.54,North,small
ST029,13,1,1,1,163.74,1057.8,95.51,North,small
ST029,14,1,1,1,163.15,1114.2,109.29,North,small
ST029,15,1,1,1,167.86,1110.4,108.63,North,small
ST029,16,1,1,1,166.79,1127.7,113.54,North,small
ST029,17,1,1,1,167.03,1066.6,117.92,North,small
ST029,18,1,1,1,168.07,1130.2,112.79,North,small
ST029,19,1,1,1,165.39,1202.3,119.08,North,small
ST029,20,1,1,1,162.81,1136.0,121.66,North,small
ST029,21,1,1,1,171.79,1249.6,135.99,North,small
ST029,22,1,1,1,164.02,1201.6,128.46,North,small
ST029,23,1,1,1,170.61,1254.2,130.98,North,small
ST029,24,1,1,1,175.0,1289.1,131.84,North,small
ST030,1,1,0,0,143.68,897.4,57.08,South,medium
ST030,2,1,0,0,148.47,937.2,64.92,South,medium
ST030,3,1,0,0,148.61,902.3,63.63,South,medium
ST030,4,1,0,0,153.22,962.0,66.86,South,medium
ST030,5,1,0,0,153.32,975.6,68.16,South,medium
ST030,6,1,0,0,149.13,997.4,67.94,South,medium
ST030,7,1,0,0,154.96,1037.3,78.41,South,medium
ST030,8,1,0,0,152.21,1021.1,73.91,South,medium
ST030,9,1,0,0,147.74,997.2,86.16,South,medium
ST030,10,1,0,0,156.75,1074.1,93.21,South,medium
ST030,11,1,0,0,154.7,1038.3,84.24,South,medium
ST030,12,1,0,0,158.35,1075.4,90.52,South,medium
ST030,13,1,1,1,174.03,1073.0,100.36,South,medium
ST030,14,1,1,1,177.14,1100.2,98.92,South,medium
ST030,15,1,1,1,178.5,1140.9,108.23,South,medium
ST030,16,1,1,1,179.03,1121.9,110.73,South,medium
ST030,17,1,1,1,181.48,1184.8,125.39,South,medium
ST030,18,1,1,1,181.7,1220.2,110.65,South,medium
ST030,19,1,1,1,181.87,1219.6,128.0,South,medium
ST030,20,1,1,1,177.24,1247.6,124.11,South,medium
ST030,21,1,1,1,181.14,1221.4,126.54,South,medium
ST030,22,1,1,1,186.21,1315.2,123.56,South,medium
ST030,23,1,1,1,182.11,1310.9,132.58,South,medium
ST030,24,1,1,1,189.43,1271.2,137.06,South,medium
ST031,1,0,0,0,130.46,816.6,63.94,East,medium
ST031,2,0,0,0,136.92,843.5,59.0,East,medium
ST031,3,0,0,0,133.82,791.7,60.85,East,medium
ST031,4,0,0,0,138.75,853.6,67.01,East,medium
ST031,5,0,0,0,137.01,858.1,67.44,East,medium
ST031,6,0,0,0,135.54,855.7,79.48,East,medium
ST031,7,0,0,0,136.17,959.7,79.19,East,medium
ST031,8,0,0,0,138.17,909.4,80.13,East,medium
ST031,9,0,0,0,136.48,990.5,82.1,East,medium
ST031,10,0,0,0,141.12,956.8,84.5,East,medium
ST031,11,0,0,0,147.43,987.1,90.01,East,medium
ST031,12,0,0,0,150.08,1005.7,88.23,East,medium
ST031,13,0,1,0,147.13,982.7,91.46,East,medium
ST031,14,0,1,0,155.92,1011.2,101.35,East,medium
ST031,15,0,1,0,152.37,967.1,105.93,East,medium
ST031,16,0,1,0,160.77,1074.5,100.45,East,medium
ST031,17,0,1,0,155.88,1113.8,117.42,East,medium
ST031,18,0,1,0,159.52,1167.1,112.99,East,medium
ST031,19,0,1,0,154.28,1140.1,114.14,East,medium
ST031,20,0,1,0,156.48,1148.3,115.72,East,medium
ST031,21,0,1,0,156.83,1134.1,120.95,East,medium
ST031,22,0,1,0,159.05,1151.5,136.26,East,medium
ST031,23,0,1,0,164.52,1155.1,137.93,East,medium
ST031,24,0,1,0,166.8,1214.1,137.43,East,medium
ST032,1,0,0,0,138.87,807.2,55.03,West,medium
ST032,2,0,0,0,142.14,843.4,60.95,West,medium
ST032,3,0,0,0,146.78,894.9,60.98,West,medium
ST032,4,0,0,0,144.64,875.2,63.61,West,medium
ST032,5,0,0,0,147.87,907.0,76.93,West,medium
ST032,6,0,0,0,148.98,942.4,78.94,West,medium
ST032,7,0,0,0,143.33,947.2,80.79,West,medium
ST032,8,0,0,0,142.71,953.3,67.61,West,medium
ST032,9,0,0,0,142.51,965.3,84.75,West,medium
ST032,10,0,0,0,148.06,1006.8,88.62,West,medium
ST032,11,0,0,0,152.65,1047.5,94.34,West,medium
ST032,12,0,0,0,149.09,990.7,80.34,West,medium
ST032,13,0,1,0,161.37,1084.9,100.41,West,medium
ST032,14,0,1,0,162.09,1077.8,99.81,West,medium
ST032,15,0,1,0,165.26,1059.6,108.2,West,medium
ST032,16,0,1,0,165.82,1025.1,119.0,West,medium
ST032,17,0,1,0,166.24,1074.3,117.11,West,medium
ST032,18,0,1,0,164.73,1133.6,108.77,West,medium
ST032,19,0,1,0,166.0,1124.2,122.43,West,medium
ST032,20,0,1,0,164.66,1133.0,114.18,West,medium
ST032,21,0,1,0,165.05,1214.7,129.49,West,medium
ST032,22,0,1,0,167.34,1184.7,122.85,West,medium
ST032,23,0,1,0,171.19,1227.2,132.76,West,medium
ST032,24,0,1,0,176.06,1230.5,128.06,West,medium
ST033,1,0,0,0,132.69,748.6,59.21,North,medium
ST033,2,0,0,0,136.99,839.8,49.62,North,medium
ST033,3,0,0,0,139.43,831.1,61.67,North,medium
ST033,4,0,0,0,140.85,828.3,66.61,North,medium
ST033,5,0,0,0,142.12,877.4,78.89,North,medium
ST033,6,0,0,0,137.96,843.0,75.62,North,medium
ST033,7,0,0,0,139.77,941.8,84.86,North,medium
ST033,8,0,0,0,137.89,899.0,79.03,North,medium
ST033,9,0,0,0,145.2,986.0,92.53,North,medium
ST033,10,0,0,0,141.34,901.4,88.79,North,medium
ST033,11,0,0,0,145.41,1005.9,81.81,North,medium
ST033,12,0,0,0,150.59,1018.1,91.37,North,medium
ST033,13,0,1,0,159.2,1084.6,98.72,North,medium
ST033,14,0,1,0,159.75,1113.1,100.36,North,medium
ST033,15,0,1,0,157.03,1069.6,110.07,North,medium
ST033,16,0,1,0,166.24,1098.1,113.25,North,medium
ST033,17,0,1,0,167.26,1158.3,115.86,North,medium
ST033,18,0,1,0,162.33,1102.5,120.81,North,medium
ST033,19,0,1,0,158.59,1115.2,118.84,North,medium
ST033,20,0,1,0,158.55,1087.4,120.93,North,medium
ST033,21,0,1,0,159.28,1146.7,132.09,North,medium
ST033,22,0,1,0,161.85,1247.8,120.9,North,medium
ST033,23,0,1,0,166.86,1191.2,129.33,North,medium
ST033,24,0,1,0,167.63,1204.9,139.67,North,medium
ST034,1,0,0,0,137.51,777.4,56.21,South,medium
ST034,2,0,0,0,143.97,844.6,54.82,South,medium
ST034,3,0,0,0,147.22,871.6,68.02,South,medium
ST034,4,0,0,0,148.67,895.3,71.21,South,medium
ST034,5,0,0,0,150.97,917.4,73.27,South,medium
ST034,6,0,0,0,146.98,922.2,76.6,South,medium
ST034,7,0,0,0,155.9,996.9,80.39,South,medium
ST034,8,0,0,0,148.17,950.8,78.43,South,medium
ST034,9,0,0,0,153.06,977.1,87.08,South,medium
ST034,10,0,0,0,153.67,1006.7,82.6,South,medium
ST034,11,0,0,0,154.11,1050.2,85.47,South,medium
ST034,12,0,0,0,158.13,1066.8,82.16,South,medium
ST034,13,0,1,0,167.41,1048.4,107.38,South,medium
ST034,14,0,1,0,170.27,1089.5,110.63,South,medium
ST034,15,0,1,0,169.27,1097.8,103.86,South,medium
ST034,16,0,1,0,175.78,1138.4,112.19,South,medium
ST034,17,0,1,0,175.91,1170.1,113.45,South,medium
ST034,18,0,1,0,168.5,1107.9,112.06,South,medium
ST034,19,0,1,0,170.27,1163.1,115.59,South,medium
ST034,20,0,1,0,170.48,1200.7,118.76,South,medium
ST034,21,0,1,0,172.59,1256.8,121.28,South,medium
ST034,22,0,1,0,174.7,1218.9,131.49,South,medium
ST034,23,0,1,0,177.74,1232.1,139.07,South,medium
ST034,24,0,1,0,181.33,1213.2,133.74,South,medium
ST035,1,0,0,0,141.74,835.7,58.14,East,medium
ST035,2,0,0,0,147.43,874.7,70.75,East,medium
ST035,3,0,0,0,148.29,847.0,63.68,East,medium
ST035,4,0,0,0,147.43,900.6,63.32,East,medium
ST035,5,0,0,0,149.61,916.1,68.9,East,medium
ST035,6,0,0,0,153.17,927.9,67.03,East,medium
ST035,7,0,0,0,147.3,912.4,80.69,East,medium
ST035,8,0,0,0,149.21,982.7,81.9,East,medium
ST035,9,0,0,0,155.33,1027.2,87.06,East,medium
ST035,10,0,0,0,156.72,1039.3,81.12,East,medium
ST035,11,0,0,0,159.37,1044.2,95.17,East,medium
ST035,12,0,0,0,164.08,1103.8,101.37,East,medium
ST035,13,0,1,0,169.3,1067.7,101.82,East,medium
ST035,14,0,1,0,168.62,1077.3,103.43,East,medium
ST035,15,0,1,0,172.59,1083.6,109.02,East,medium
ST035,16,0,1,0,172.57,1140.2,112.81,East,medium
ST035,17,0,1,0,167.28,1049.0,109.22,East,medium
ST035,18,0,1,0,176.24,1200.1,113.59,East,medium
ST035,19,0,1,0,169.66,1187.0,120.31,East,medium
ST035,20,0,1,0,166.53,1125.2,122.32,East,medium
ST035,21,0,1,0,176.0,1277.3,131.75,East,medium
ST035,22,0,1,0,171.63,1219.8,139.16,East,medium
ST035,23,0,1,0,177.0,1239.7,135.38,East,medium
ST035,24,0,1,0,180.43,1238.6,136.82,East,medium
ST036,1,0,0,0,151.15,844.8,59.49,West,large
ST036,2,0,0,0,155.78,895.2,64.42,West,large
ST036,3,0,0,0,155.19,859.9,68.2,West,large
ST036,4,0,0,0,158.28,904.6,65.08,West,large
ST036,5,0,0,0,158.24,968.4,69.46,West,large
ST036,6,0,0,0,159.44,1001.3,73.92,West,large
ST036,7,0,0,0,155.91,1000.7,79.06,West,large
ST036,8,0,0,0,158.3,1027.8,83.79,West,large
ST036,9,0,0,0,158.85,1010.5,77.93,West,large
ST036,10,0,0,0,158.85,1083.4,88.86,West,large
ST036,11,0,0,0,160.62,1040.8,80.39,West,large
ST036,12,0,0,0,171.3,1063.4,98.76,West,large
ST036,13,0,1,0,169.21,1053.6,115.91,West,large
ST036,14,0,1,0,176.12,1102.8,92.32,West,large
ST036,15,0,1,0,174.64,1107.2,102.62,West,large
ST036,16,0,1,0,174.75,1107.5,110.51,West,large
ST036,17,0,1,0,177.94,1127.8,114.26,West,large
ST036,18,0,1,0,178.34,1146.4,109.85,West,large
ST036,19,0,1,0,177.88,1196.9,127.11,West,large
ST036,20,0,1,0,174.22,1155.3,119.84,West,large
ST036,21,0,1,0,178.38,1220.3,126.69,West,large
ST036,22,0,1,0,177.4,1206.4,121.17,West,large
ST036,23,0,1,0,183.66,1297.0,128.71,West,large
ST036,24,0,1,0,191.86,1328.6,127.6,West,large
ST037,1,0,0,0,166.61,898.5,60.05,North,large
ST037,2,0,0,0,164.19,948.0,57.34,North,large
ST037,3,0,0,0,170.19,907.6,62.75,North,large
ST037,4,0,0,0,172.75,982.2,55.23,North,large
ST037,5,0,0,0,170.72,1037.3,69.28,North,large
ST037,6,0,0,0,171.69,1003.0,77.53,North,large
ST037,7,0,0,0,166.83,988.6,70.87,North,large
ST037,8,0,0,0,166.48,995.5,84.81,North,large
ST037,9,0,0,0,176.77,1120.3,76.93,North,large
ST037,10,0,0,0,176.13,1076.6,83.06,North,large
ST037,11,0,0,0,175.06,1072.1,93.37,North,large
ST037,12,0,0,0,182.58,1080.5,96.67,North,large
ST037,13,0,1,0,187.1,1136.3,108.1,North,large
ST037,14,0,1,0,186.44,1068.1,105.91,North,large
ST037,15,0,1,0,191.72,1174.3,104.19,North,large
ST037,16,0,1,0,192.17,1219.5,112.05,North,large
ST037,17,0,1,0,195.51,1232.4,109.65,North,large
ST037,18,0,1,0,193.81,1177.6,122.3,North,large
ST037,19,0,1,0,188.87,1210.4,118.75,North,large
ST037,20,0,1,0,187.23,1214.7,120.94,North,large
ST037,21,0,1,0,190.61,1249.7,119.33,North,large
ST037,22,0,1,0,193.92,1309.4,124.56,North,large
ST037,23,0,1,0,198.41,1291.6,126.94,North,large
ST037,24,0,1,0,203.66,1383.4,148.15,North,large
ST038,1,0,0,0,157.94,923.4,59.3,South,large
ST038,2,0,0,0,162.21,918.2,66.86,South,large
ST038,3,0,0,0,167.07,976.8,61.41,South,large
ST038,4,0,0,0,161.03,935.3,52.6,South,large
ST038,5,0,0,0,165.48,1004.9,71.02,South,large
ST038,6,0,0,0,163.13,988.9,83.02,South,large
ST038,7,0,0,0,163.89,994.7,75.23,South,large
ST038,8,0,0,0,162.08,993.3,78.13,South,large
ST038,9,0,0,0,162.22,1029.5,82.21,South,large
ST038,10,0,0,0,160.0,1005.8,87.87,South,large
ST038,11,0,0,0,168.04,1075.5,83.65,South,large
ST038,12,0,0,0,171.96,1092.9,89.17,South,large
ST038,13,0,1,0,174.43,1080.6,107.12,South,large
ST038,14,0,1,0,186.13,1121.2,107.72,South,large
ST038,15,0,1,0,183.69,1061.9,102.45,South,large
ST038,16,0,1,0,187.29,1188.1,120.64,South,large
ST038,17,0,1,0,188.42,1182.4,119.14,South,large
ST038,18,0,1,0,185.41,1162.8,119.73,South,large
ST038,19,0,1,0,183.21,1218.1,114.51,South,large
ST038,20,0,1,0,180.12,1194.6,124.06,South,large
ST038,21,0,1,0,183.3,1257.7,134.85,South,large
ST038,22,0,1,0,188.1,1259.8,128.34,South,large
ST038,23,0,1,0,188.81,1246.6,129.46,South,large
ST038,24,0,1,0,192.9,1290.7,126.56,South,large
ST039,1,0,0,0,145.2,873.1,60.69,East,medium
ST039,2,0,0,0,153.36,880.9,68.81,East,medium
ST039,3,0,0,0,158.74,948.2,67.02,East,medium
ST039,4,0,0,0,157.21,937.0,59.32,East,medium
ST039,5,0,0,0,153.26,898.1,65.33,East,medium
ST039,6,0,0,0,152.73,974.5,74.7,East,medium
ST039,7,0,0,0,149.82,943.0,79.9,East,medium
ST039,8,0,0,0,152.44,988.8,78.67,East,medium
ST039,9,0,0,0,154.27,954.0,81.8,East,medium
ST039,10,0,0,0,152.56,948.2,97.24,East,medium
ST039,11,0,0,0,156.79,1003.1,92.92,East,medium
ST039,12,0,0,0,162.07,1066.1,88.21,East,medium
ST039,13,0,1,0,162.91,1011.0,106.7,East,medium
ST039,14,0,1,0,172.2,1074.5,109.74,East,medium
ST039,15,0,1,0,173.56,1111.4,99.52,East,medium
ST039,16,0,1,0,176.09,1143.6,116.94,East,medium
ST039,17,0,1,0,174.29,1172.6,111.52,East,medium
ST039,18,0,1,0,174.59,1127.8,110.6,East,medium
ST039,19,0,1,0,173.96,1195.8,115.38,East,medium
ST039,20,0,1,0,172.29,1203.6,123.59,East,medium
ST039,21,0,1,0,173.47,1197.7,136.21,East,medium
ST039,22,0,1,0,178.5,1274.9,132.33,East,medium
ST039,23,0,1,0,177.72,1257.0,128.03,East,medium
ST039,24,0,1,0,182.95,1258.7,130.11,East,medium
ST040,1,0,0,0,141.12,843.0,62.97,West,small
ST040,2,0,0,0,141.46,855.3,72.52,West,small
ST040,3,0,0,0,143.02,810.7,67.01,West,small
ST040,4,0,0,0,142.67,891.9,68.22,West,small
ST040,5,0,0,0,141.16,844.3,74.87,West,small
ST040,6,0,0,0,146.32,974.3,77.09,West,small
ST040,7,0,0,0,146.08,954.2,83.53,West,small
ST040,8,0,0,0,139.14,962.1,82.76,West,small
ST040,9,0,0,0,145.02,976.8,88.63,West,small
ST040,10,0,0,0,148.23,976.0,88.2,West,small
ST040,11,0,0,0,150.89,1027.8,77.01,West,small
ST040,12,0,0,0,154.61,1048.4,98.22,West,small
ST040,13,0,1,0,156.65,1008.7,110.05,West,small
ST040,14,0,1,0,164.35,1049.0,102.43,West,small
ST040,15,0,1,0,163.15,1037.4,105.47,West,small
ST040,16,0,1,0,164.07,1065.8,102.01,West,small
ST040,17,0,1,0,165.11,1110.2,115.61,West,small
